time,well,OD600,date,label,strain,vector,media
NA,G8,NA,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
NA,G9,NA,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
NA,G10,NA,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
NA,G11,NA,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
NA,G12,NA,04182026,Δalr1,Δalr1,None,CDM19 - ala
NA,H1,NA,04182026,NB,NB,None,CDM19 - ala
NA,H2,NA,04182026,Parent,Parent,None,CDM19 - ala
NA,H3,NA,04182026,Parent_EV,Parent,EV,CDM19 - ala
NA,H4,NA,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
NA,H5,NA,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
NA,H6,NA,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
NA,H7,NA,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
NA,H8,NA,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
NA,H9,NA,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
NA,H10,NA,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
NA,H11,NA,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
NA,H12,NA,04182026,Δalr1,Δalr1,None,CDM19 - ala
NA,A1,NA,04182026,NB,NB,None,CDM20
NA,A2,NA,04182026,Parent,Parent,None,CDM20
NA,A3,NA,04182026,Parent_EV,Parent,EV,CDM20
NA,A4,NA,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM20
NA,A5,NA,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM20
NA,A6,NA,04182026,Parent_alr1,Parent,alr1,CDM20
NA,A7,NA,04182026,dat::Tn,dat::Tn,None,CDM20
NA,A8,NA,04182026,dat::Tn_EV,dat::Tn,EV,CDM20
NA,A9,NA,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
NA,A10,NA,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
NA,A11,NA,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM20
NA,A12,NA,04182026,Δalr1,Δalr1,None,CDM20
NA,B1,NA,04182026,NB,NB,None,CDM20
NA,B2,NA,04182026,Parent,Parent,None,CDM20
NA,B3,NA,04182026,Parent_EV,Parent,EV,CDM20
NA,B4,NA,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM20
NA,B5,NA,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM20
NA,B6,NA,04182026,Parent_alr1,Parent,alr1,CDM20
NA,B7,NA,04182026,dat::Tn,dat::Tn,None,CDM20
NA,B8,NA,04182026,dat::Tn_EV,dat::Tn,EV,CDM20
NA,B9,NA,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
NA,B10,NA,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
NA,B11,NA,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM20
NA,B12,NA,04182026,Δalr1,Δalr1,None,CDM20
NA,C1,NA,04182026,Δalr1_EV,Δalr1,EV,CDM20
NA,C2,NA,04182026,Δalr1_alr1,Δalr1,alr1,CDM20
NA,C3,NA,04182026,NB,NB,None,TSB
NA,C4,NA,04182026,Parent,Parent,None,TSB
NA,C5,NA,04182026,Parent_EV,Parent,EV,TSB
NA,C6,NA,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
NA,C7,NA,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
NA,C8,NA,04182026,Parent_alr1,Parent,alr1,TSB
NA,C9,NA,04182026,dat::Tn,dat::Tn,None,TSB
NA,C10,NA,04182026,dat::Tn_EV,dat::Tn,EV,TSB
NA,C11,NA,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
NA,C12,NA,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
NA,D1,NA,04182026,Δalr1_EV,Δalr1,EV,CDM20
NA,D2,NA,04182026,Δalr1_alr1,Δalr1,alr1,CDM20
NA,D3,NA,04182026,NB,NB,None,TSB
NA,D4,NA,04182026,Parent,Parent,None,TSB
NA,D5,NA,04182026,Parent_EV,Parent,EV,TSB
NA,D6,NA,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
NA,D7,NA,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
NA,D8,NA,04182026,Parent_alr1,Parent,alr1,TSB
NA,D9,NA,04182026,dat::Tn,dat::Tn,None,TSB
NA,D10,NA,04182026,dat::Tn_EV,dat::Tn,EV,TSB
NA,D11,NA,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
NA,D12,NA,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
NA,E1,NA,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
NA,E2,NA,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
NA,E3,NA,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
NA,E4,NA,04182026,Δalr1,Δalr1,None,TSB
NA,E5,NA,04182026,Δalr1_EV,Δalr1,EV,TSB
NA,E6,NA,04182026,Δalr1_alr1,Δalr1,alr1,TSB
NA,F1,NA,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
NA,F2,NA,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
NA,F3,NA,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
NA,F4,NA,04182026,Δalr1,Δalr1,None,TSB
NA,F5,NA,04182026,Δalr1_EV,Δalr1,EV,TSB
NA,F6,NA,04182026,Δalr1_alr1,Δalr1,alr1,TSB
NA,G1,NA,04182026,NB,NB,None,CDM19 - ala
NA,G2,NA,04182026,Parent,Parent,None,CDM19 - ala
NA,G3,NA,04182026,Parent_EV,Parent,EV,CDM19 - ala
NA,G4,NA,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
NA,G5,NA,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
NA,G6,NA,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
NA,G7,NA,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
NA,G8,NA,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
NA,G9,NA,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
NA,G10,NA,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
NA,G11,NA,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
NA,G12,NA,04182026,Δalr1,Δalr1,None,CDM19 - ala
NA,H1,NA,04182026,NB,NB,None,CDM19 - ala
NA,H2,NA,04182026,Parent,Parent,None,CDM19 - ala
NA,H3,NA,04182026,Parent_EV,Parent,EV,CDM19 - ala
NA,H4,NA,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
NA,H5,NA,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
NA,H6,NA,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
NA,H7,NA,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
NA,H8,NA,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
NA,H9,NA,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
NA,H10,NA,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
NA,H11,NA,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
NA,H12,NA,04182026,Δalr1,Δalr1,None,CDM19 - ala
0,A1,0.086,04192026,NB,NB,None,CDM20
0,A2,0.112,04192026,Parent,Parent,None,CDM20
0,A3,0.109,04192026,Parent_EV,Parent,EV,CDM20
0,A4,0.112,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM20
0,A5,0.113,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM20
0,A6,0.111,04192026,Parent_alr1,Parent,alr1,CDM20
0,A7,0.111,04192026,dat::Tn,dat::Tn,None,CDM20
0,A8,0.109,04192026,dat::Tn_EV,dat::Tn,EV,CDM20
0,A9,0.109,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
0,A10,0.111,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
0,A11,0.111,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM20
0,A12,0.112,04192026,Δalr1,Δalr1,None,CDM20
0,B1,0.086,04192026,NB,NB,None,CDM20
0,B2,0.115,04192026,Parent,Parent,None,CDM20
0,B3,0.105,04192026,Parent_EV,Parent,EV,CDM20
0,B4,0.11,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM20
0,B5,0.113,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM20
0,B6,0.109,04192026,Parent_alr1,Parent,alr1,CDM20
0,B7,0.112,04192026,dat::Tn,dat::Tn,None,CDM20
0,B8,0.112,04192026,dat::Tn_EV,dat::Tn,EV,CDM20
0,B9,0.11,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
0,B10,0.111,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
0,B11,0.11,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM20
0,B12,0.111,04192026,Δalr1,Δalr1,None,CDM20
0,C1,0.112,04192026,Δalr1_EV,Δalr1,EV,CDM20
0,C2,0.113,04192026,Δalr1_alr1,Δalr1,alr1,CDM20
0,C3,0.093,04192026,NB,NB,None,TSB
0,C4,0.131,04192026,Parent,Parent,None,TSB
0,C5,0.138,04192026,Parent_EV,Parent,EV,TSB
0,C6,0.134,04192026,Parent_Pdat dat,Parent,Pdat dat,TSB
0,C7,0.136,04192026,Parent_PpepV dat,Parent,PpepV dat,TSB
0,C8,0.138,04192026,Parent_alr1,Parent,alr1,TSB
0,C9,0.129,04192026,dat::Tn,dat::Tn,None,TSB
0,C10,0.125,04192026,dat::Tn_EV,dat::Tn,EV,TSB
0,C11,0.121,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
0,C12,0.125,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
0,D1,0.106,04192026,Δalr1_EV,Δalr1,EV,CDM20
0,D2,0.107,04192026,Δalr1_alr1,Δalr1,alr1,CDM20
0,D3,0.092,04192026,NB,NB,None,TSB
0,D4,0.136,04192026,Parent,Parent,None,TSB
0,D5,0.127,04192026,Parent_EV,Parent,EV,TSB
0,D6,0.13,04192026,Parent_Pdat dat,Parent,Pdat dat,TSB
0,D7,0.13,04192026,Parent_PpepV dat,Parent,PpepV dat,TSB
0,D8,0.13,04192026,Parent_alr1,Parent,alr1,TSB
0,D9,0.128,04192026,dat::Tn,dat::Tn,None,TSB
0,D10,0.129,04192026,dat::Tn_EV,dat::Tn,EV,TSB
0,D11,0.126,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
0,D12,0.124,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
0,E1,0.115,04192026,Δalr1_EV,Δalr1,EV,CDM19 - ala
0,E2,0.109,04192026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
0,E3,0.126,04192026,dat::Tn_alr1,dat::Tn,alr1,TSB
0,E4,0.131,04192026,Δalr1,Δalr1,None,TSB
0,E5,0.124,04192026,Δalr1_EV,Δalr1,EV,TSB
0,E6,0.127,04192026,Δalr1_alr1,Δalr1,alr1,TSB
0,F1,0.106,04192026,Δalr1_EV,Δalr1,EV,CDM19 - ala
0,F2,0.112,04192026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
0,F3,0.129,04192026,dat::Tn_alr1,dat::Tn,alr1,TSB
0,F4,0.123,04192026,Δalr1,Δalr1,None,TSB
0,F5,0.128,04192026,Δalr1_EV,Δalr1,EV,TSB
0,F6,0.135,04192026,Δalr1_alr1,Δalr1,alr1,TSB
0,G1,0.086,04192026,NB,NB,None,CDM19 - ala
0,G2,0.109,04192026,Parent,Parent,None,CDM19 - ala
0,G3,0.102,04192026,Parent_EV,Parent,EV,CDM19 - ala
0,G4,0.108,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
0,G5,0.114,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
0,G6,0.112,04192026,Parent_alr1,Parent,alr1,CDM19 - ala
0,G7,0.109,04192026,dat::Tn,dat::Tn,None,CDM19 - ala
0,G8,0.108,04192026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
0,G9,0.098,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
0,G10,0.111,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
0,G11,0.109,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
0,G12,0.11,04192026,Δalr1,Δalr1,None,CDM19 - ala
0,H1,0.086,04192026,NB,NB,None,CDM19 - ala
0,H2,0.11,04192026,Parent,Parent,None,CDM19 - ala
0,H3,0.108,04192026,Parent_EV,Parent,EV,CDM19 - ala
0,H4,0.107,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
0,H5,0.113,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
0,H6,0.112,04192026,Parent_alr1,Parent,alr1,CDM19 - ala
0,H7,0.109,04192026,dat::Tn,dat::Tn,None,CDM19 - ala
0,H8,0.107,04192026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
0,H9,0.106,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
0,H10,0.111,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
0,H11,0.112,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
0,H12,0.113,04192026,Δalr1,Δalr1,None,CDM19 - ala
1,A1,0.087,04192026,NB,NB,None,CDM20
1,A2,0.119,04192026,Parent,Parent,None,CDM20
1,A3,0.114,04192026,Parent_EV,Parent,EV,CDM20
1,A4,0.118,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM20
1,A5,0.121,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM20
1,A6,0.116,04192026,Parent_alr1,Parent,alr1,CDM20
1,A7,0.118,04192026,dat::Tn,dat::Tn,None,CDM20
1,A8,0.114,04192026,dat::Tn_EV,dat::Tn,EV,CDM20
1,A9,0.114,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
1,A10,0.116,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
1,A11,0.116,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM20
1,A12,0.118,04192026,Δalr1,Δalr1,None,CDM20
1,B1,0.086,04192026,NB,NB,None,CDM20
1,B2,0.12,04192026,Parent,Parent,None,CDM20
1,B3,0.111,04192026,Parent_EV,Parent,EV,CDM20
1,B4,0.116,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM20
1,B5,0.119,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM20
1,B6,0.114,04192026,Parent_alr1,Parent,alr1,CDM20
1,B7,0.118,04192026,dat::Tn,dat::Tn,None,CDM20
1,B8,0.117,04192026,dat::Tn_EV,dat::Tn,EV,CDM20
1,B9,0.115,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
1,B10,0.116,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
1,B11,0.116,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM20
1,B12,0.117,04192026,Δalr1,Δalr1,None,CDM20
1,C1,0.116,04192026,Δalr1_EV,Δalr1,EV,CDM20
1,C2,0.115,04192026,Δalr1_alr1,Δalr1,alr1,CDM20
1,C3,0.094,04192026,NB,NB,None,TSB
1,C4,0.215,04192026,Parent,Parent,None,TSB
1,C5,0.229,04192026,Parent_EV,Parent,EV,TSB
1,C6,0.222,04192026,Parent_Pdat dat,Parent,Pdat dat,TSB
1,C7,0.225,04192026,Parent_PpepV dat,Parent,PpepV dat,TSB
1,C8,0.224,04192026,Parent_alr1,Parent,alr1,TSB
1,C9,0.2,04192026,dat::Tn,dat::Tn,None,TSB
1,C10,0.181,04192026,dat::Tn_EV,dat::Tn,EV,TSB
1,C11,0.171,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
1,C12,0.169,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
1,D1,0.11,04192026,Δalr1_EV,Δalr1,EV,CDM20
1,D2,0.11,04192026,Δalr1_alr1,Δalr1,alr1,CDM20
1,D3,0.092,04192026,NB,NB,None,TSB
1,D4,0.229,04192026,Parent,Parent,None,TSB
1,D5,0.206,04192026,Parent_EV,Parent,EV,TSB
1,D6,0.218,04192026,Parent_Pdat dat,Parent,Pdat dat,TSB
1,D7,0.222,04192026,Parent_PpepV dat,Parent,PpepV dat,TSB
1,D8,0.222,04192026,Parent_alr1,Parent,alr1,TSB
1,D9,0.209,04192026,dat::Tn,dat::Tn,None,TSB
1,D10,0.214,04192026,dat::Tn_EV,dat::Tn,EV,TSB
1,D11,0.206,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
1,D12,0.179,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
1,E1,0.12,04192026,Δalr1_EV,Δalr1,EV,CDM19 - ala
1,E2,0.112,04192026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
1,E3,0.202,04192026,dat::Tn_alr1,dat::Tn,alr1,TSB
1,E4,0.19,04192026,Δalr1,Δalr1,None,TSB
1,E5,0.179,04192026,Δalr1_EV,Δalr1,EV,TSB
1,E6,0.201,04192026,Δalr1_alr1,Δalr1,alr1,TSB
1,F1,0.109,04192026,Δalr1_EV,Δalr1,EV,CDM19 - ala
1,F2,0.116,04192026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
1,F3,0.22,04192026,dat::Tn_alr1,dat::Tn,alr1,TSB
1,F4,0.175,04192026,Δalr1,Δalr1,None,TSB
1,F5,0.199,04192026,Δalr1_EV,Δalr1,EV,TSB
1,F6,0.214,04192026,Δalr1_alr1,Δalr1,alr1,TSB
1,G1,0.087,04192026,NB,NB,None,CDM19 - ala
1,G2,0.113,04192026,Parent,Parent,None,CDM19 - ala
1,G3,0.105,04192026,Parent_EV,Parent,EV,CDM19 - ala
1,G4,0.111,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
1,G5,0.119,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
1,G6,0.115,04192026,Parent_alr1,Parent,alr1,CDM19 - ala
1,G7,0.112,04192026,dat::Tn,dat::Tn,None,CDM19 - ala
1,G8,0.11,04192026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
1,G9,0.099,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
1,G10,0.116,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
1,G11,0.111,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
1,G12,0.113,04192026,Δalr1,Δalr1,None,CDM19 - ala
1,H1,0.086,04192026,NB,NB,None,CDM19 - ala
1,H2,0.113,04192026,Parent,Parent,None,CDM19 - ala
1,H3,0.11,04192026,Parent_EV,Parent,EV,CDM19 - ala
1,H4,0.11,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
1,H5,0.118,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
1,H6,0.115,04192026,Parent_alr1,Parent,alr1,CDM19 - ala
1,H7,0.111,04192026,dat::Tn,dat::Tn,None,CDM19 - ala
1,H8,0.109,04192026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
1,H9,0.108,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
1,H10,0.116,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
1,H11,0.114,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
1,H12,0.118,04192026,Δalr1,Δalr1,None,CDM19 - ala
2,A1,0.087,04192026,NB,NB,None,CDM20
2,A2,0.128,04192026,Parent,Parent,None,CDM20
2,A3,0.124,04192026,Parent_EV,Parent,EV,CDM20
2,A4,0.126,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM20
2,A5,0.13,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM20
2,A6,0.124,04192026,Parent_alr1,Parent,alr1,CDM20
2,A7,0.127,04192026,dat::Tn,dat::Tn,None,CDM20
2,A8,0.122,04192026,dat::Tn_EV,dat::Tn,EV,CDM20
2,A9,0.121,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
2,A10,0.122,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
2,A11,0.124,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM20
2,A12,0.125,04192026,Δalr1,Δalr1,None,CDM20
2,B1,0.086,04192026,NB,NB,None,CDM20
2,B2,0.13,04192026,Parent,Parent,None,CDM20
2,B3,0.121,04192026,Parent_EV,Parent,EV,CDM20
2,B4,0.124,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM20
2,B5,0.128,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM20
2,B6,0.122,04192026,Parent_alr1,Parent,alr1,CDM20
2,B7,0.127,04192026,dat::Tn,dat::Tn,None,CDM20
2,B8,0.124,04192026,dat::Tn_EV,dat::Tn,EV,CDM20
2,B9,0.123,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
2,B10,0.123,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
2,B11,0.124,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM20
2,B12,0.123,04192026,Δalr1,Δalr1,None,CDM20
2,C1,0.12,04192026,Δalr1_EV,Δalr1,EV,CDM20
2,C2,0.119,04192026,Δalr1_alr1,Δalr1,alr1,CDM20
2,C3,0.094,04192026,NB,NB,None,TSB
2,C4,0.413,04192026,Parent,Parent,None,TSB
2,C5,0.412,04192026,Parent_EV,Parent,EV,TSB
2,C6,0.399,04192026,Parent_Pdat dat,Parent,Pdat dat,TSB
2,C7,0.436,04192026,Parent_PpepV dat,Parent,PpepV dat,TSB
2,C8,0.429,04192026,Parent_alr1,Parent,alr1,TSB
2,C9,0.403,04192026,dat::Tn,dat::Tn,None,TSB
2,C10,0.35,04192026,dat::Tn_EV,dat::Tn,EV,TSB
2,C11,0.336,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
2,C12,0.308,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
2,D1,0.114,04192026,Δalr1_EV,Δalr1,EV,CDM20
2,D2,0.115,04192026,Δalr1_alr1,Δalr1,alr1,CDM20
2,D3,0.092,04192026,NB,NB,None,TSB
2,D4,0.439,04192026,Parent,Parent,None,TSB
2,D5,0.404,04192026,Parent_EV,Parent,EV,TSB
2,D6,0.434,04192026,Parent_Pdat dat,Parent,Pdat dat,TSB
2,D7,0.438,04192026,Parent_PpepV dat,Parent,PpepV dat,TSB
2,D8,0.441,04192026,Parent_alr1,Parent,alr1,TSB
2,D9,0.422,04192026,dat::Tn,dat::Tn,None,TSB
2,D10,0.422,04192026,dat::Tn_EV,dat::Tn,EV,TSB
2,D11,0.391,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
2,D12,0.326,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
2,E1,0.124,04192026,Δalr1_EV,Δalr1,EV,CDM19 - ala
2,E2,0.115,04192026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
2,E3,0.403,04192026,dat::Tn_alr1,dat::Tn,alr1,TSB
2,E4,0.344,04192026,Δalr1,Δalr1,None,TSB
2,E5,0.349,04192026,Δalr1_EV,Δalr1,EV,TSB
2,E6,0.414,04192026,Δalr1_alr1,Δalr1,alr1,TSB
2,F1,0.111,04192026,Δalr1_EV,Δalr1,EV,CDM19 - ala
2,F2,0.12,04192026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
2,F3,0.452,04192026,dat::Tn_alr1,dat::Tn,alr1,TSB
2,F4,0.304,04192026,Δalr1,Δalr1,None,TSB
2,F5,0.371,04192026,Δalr1_EV,Δalr1,EV,TSB
2,F6,0.435,04192026,Δalr1_alr1,Δalr1,alr1,TSB
2,G1,0.087,04192026,NB,NB,None,CDM19 - ala
2,G2,0.116,04192026,Parent,Parent,None,CDM19 - ala
2,G3,0.109,04192026,Parent_EV,Parent,EV,CDM19 - ala
2,G4,0.114,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
2,G5,0.126,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
2,G6,0.119,04192026,Parent_alr1,Parent,alr1,CDM19 - ala
2,G7,0.113,04192026,dat::Tn,dat::Tn,None,CDM19 - ala
2,G8,0.112,04192026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
2,G9,0.1,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
2,G10,0.121,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
2,G11,0.113,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
2,G12,0.118,04192026,Δalr1,Δalr1,None,CDM19 - ala
2,H1,0.087,04192026,NB,NB,None,CDM19 - ala
2,H2,0.117,04192026,Parent,Parent,None,CDM19 - ala
2,H3,0.115,04192026,Parent_EV,Parent,EV,CDM19 - ala
2,H4,0.114,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
2,H5,0.125,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
2,H6,0.118,04192026,Parent_alr1,Parent,alr1,CDM19 - ala
2,H7,0.113,04192026,dat::Tn,dat::Tn,None,CDM19 - ala
2,H8,0.111,04192026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
2,H9,0.11,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
2,H10,0.122,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
2,H11,0.116,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
2,H12,0.123,04192026,Δalr1,Δalr1,None,CDM19 - ala
3,A1,0.087,04192026,NB,NB,None,CDM20
3,A2,0.146,04192026,Parent,Parent,None,CDM20
3,A3,0.147,04192026,Parent_EV,Parent,EV,CDM20
3,A4,0.143,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM20
3,A5,0.149,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM20
3,A6,0.14,04192026,Parent_alr1,Parent,alr1,CDM20
3,A7,0.145,04192026,dat::Tn,dat::Tn,None,CDM20
3,A8,0.136,04192026,dat::Tn_EV,dat::Tn,EV,CDM20
3,A9,0.136,04192026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
3,A10,0.132,04192026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
3,A11,0.139,04192026,dat::Tn_alr1,dat::Tn,alr1,CDM20
3,A12,0.136,04192026,Δalr1,Δalr1,None,CDM20
3,B1,0.087,04192026,NB,NB,None,CDM20
3,B2,0.148,04192026,Parent,Parent,None,CDM20
3,B3,0.142,04192026,Parent_EV,Parent,EV,CDM20
3,B4,0.141,04192026,Parent_Pdat dat,Parent,Pdat dat,CDM20
3,B5,0.147,04192026,Parent_PpepV dat,Parent,PpepV dat,CDM20
3,B6,0.138,04192026,Parent_alr1,Parent,alr1,CDM20
3,B7,0.147,04192026,dat::Tn,dat::Tn,None,CDM20
